SpecCode,Genus,Species,SpeciesRefNo,FBname
24740,Ompok,malabaricus,4833.0,Goan catfish
16232,Ompok,miostoma,82371.0,
13327,Ompok,pabda,4833.0,Pabdah catfish
13330,Ompok,pabo,4833.0,Pabo catfish
61823,Ompok,pinnatus,58784.0,Long-fin glass catfish
62067,Ompok,platyrhynchus,53259.0,
59728,Ompok,pluriradiatus,42932.0,
62013,Ompok,rhadinurus,52514.0,
66246,Ompok,siluroides,82371.0,
62493,Ompok,sindensis,51161.0,
64811,Ompok,supernus,79821.0,
62015,Ompok,urbaini,52514.0,
23110,Ompok,weberi,2091.0,
14124,Oncopterus,darwinii,6077.0,Remo flounder
2686,Oncorhynchus,aguabonita,5723.0,Golden trout
2687,Oncorhynchus,apache,5723.0,Apache trout
6208,Oncorhynchus,chrysogaster,4537.0,Mexican golden trout
2688,Oncorhynchus,clarkii,12204.0,Cutthroat trout
16686,Oncorhynchus,formosanus,5193.0,
2689,Oncorhynchus,gilae,5723.0,Gila trout
240,Oncorhynchus,gorbuscha,86798.0,Pink salmon
10448,Oncorhynchus,iwame,6376.0,Iwame trout
66106,Oncorhynchus,kawamurae,87053.0,
241,Oncorhynchus,keta,86798.0,Chum salmon
245,Oncorhynchus,kisutch,86798.0,Coho salmon
242,Oncorhynchus,masou,559.0,Masu salmon
239,Oncorhynchus,mykiss,86798.0,Rainbow trout
243,Oncorhynchus,nerka,86798.0,Sockeye salmon
4731,Oncorhynchus,rhodurus,559.0,Japanese Amago
244,Oncorhynchus,tshawytscha,86798.0,Chinook salmon
12545,Oneirodes,acanthias,7182.0,Spiny dreamer
58282,Oneirodes,alius,39614.0,
70234,Oneirodes,amaokai,110440.0,
16928,Oneirodes,anisacanthus,10524.0,
59592,Oneirodes,basili,36336.0,
59599,Oneirodes,bradburyae,37039.0,
23256,Oneirodes,bulbosus,559.0,Bulb-fish
16933,Oneirodes,carlsbergi,10524.0,
57343,Oneirodes,clarkei,36334.0,
69325,Oneirodes,cordifer,123293.0,
59125,Oneirodes,cristatus,12940.0,
59593,Oneirodes,dicromischus,36336.0,
54519,Oneirodes,epithales,12204.0,Nightmare dreamer
16939,Oneirodes,eschrichtii,10524.0,Bulbous dreamer
59126,Oneirodes,flagellifer,36336.0,
69796,Oneirodes,formosanus,122006.0,Formosa dreamer
59600,Oneirodes,haplonema,40966.0,
55136,Oneirodes,heteronema,9068.0,
16843,Oneirodes,kreffti,10977.0,Krefft's dreamer
59594,Oneirodes,luetkeni,36336.0,
57344,Oneirodes,macronema,10523.0,
16954,Oneirodes,macrosteus,10524.0,
59127,Oneirodes,melanocauda,12940.0,
58320,Oneirodes,micronema,39822.0,
59595,Oneirodes,mirus,36336.0,
16959,Oneirodes,myrionemus,10524.0,
7143,Oneirodes,notius,5186.0,
69307,Oneirodes,parapietschi,123295.0,
61615,Oneirodes,pietschi,51069.0,
59128,Oneirodes,plagionema,26783.0,
59596,Oneirodes,posti,36336.0,
59129,Oneirodes,pterurus,26783.0,
70232,Oneirodes,quadrinema,110440.0,
59598,Oneirodes,rosenblatti,36336.0,
24766,Oneirodes,sabex,7300.0,Rough dreamer
69295,Oneirodes,sanjeevani,116652.0,
59130,Oneirodes,schistonema,26783.0,
59131,Oneirodes,schmidti,12940.0,
69306,Oneirodes,sipharum,123295.0,
16961,Oneirodes,theodoritissieri,10524.0,
23257,Oneirodes,thompsoni,559.0,Alaska dreamer
59132,Oneirodes,thysanema,26783.0,
61099,Onigocia,bimaculata,59137.0,Two-spotted flathead
66809,Onigocia,grandisquama,26456.0,
64880,Onigocia,lacrimalis,80495.0,Smooth-snout flathead
8133,Onigocia,macrolepis,3131.0,Notched flathead
11258,Onigocia,oligolepis,6192.0,Large-scale flathead
15212,Onigocia,pedimacula,9790.0,Broadband flathead
47891,Onigocia,sibogae,87998.0,
8130,Onigocia,spinosa,3131.0,Midget flathead
69257,Onuxodon,albometeori,122011.0,White pearlfish
12785,Onuxodon,fowleri,34024.0,Fowler's pearlfish
10744,Onuxodon,margaritiferae,34024.0,Bivalve pearlfish
16792,Onuxodon,parvibrachium,34024.0,Oyster pearlfish
9949,Onychostoma,alticorpus,6898.0,Taiwan ku fish
56274,Onychostoma,angustistomatum,45620.0,
17295,Onychostoma,barbatulum,45620.0,Taiwan shoveljaw carp
60667,Onychostoma,barbatum,45620.0,
56275,Onychostoma,breve,82789.0,
60467,Onychostoma,daduense,45620.0,
67960,Onychostoma,dongnaiense,102622.0,
54719,Onychostoma,elongatum,43281.0,
56270,Onychostoma,fangi,27732.0,
50347,Onychostoma,fusiforme,43281.0,
14444,Onychostoma,gerlachi,9671.0,
67958,Onychostoma,krongnoense,102622.0,
56269,Onychostoma,laticeps,27116.0,
54856,Onychostoma,lepturus,94476.0,
54860,Onychostoma,lini,33326.0,
60668,Onychostoma,macrolepis,45620.0,
50350,Onychostoma,meridionale,43281.0,
66831,Onychostoma,minnanense,92993.0,
54528,Ophichthus,genie,31795.0,
1104,Ophichthus,gomesii,7251.0,Shrimp eel
53891,Ophichthus,grandoculis,27116.0,
65564,Ophichthus,hirritus,84366.0,
65565,Ophichthus,humanni,84366.0,
53855,Ophichthus,hyposagmatus,27116.0,Faintsaddled snake eel
65566,Ophichthus,ishiyamorum,84366.0,
70575,Ophichthus,johnmccoskeri,129615.0,McCosker’s snake eel
69233,Ophichthus,kailashchandrai,121592.0,Kailash Chandra’s snake eel
53853,Ophichthus,kunaloa,26282.0,
65567,Ophichthus,lentiginosus,84366.0,
9094,Ophichthus,leonensis,4455.0,
59370,Ophichthus,limkouensis,39782.0,
64829,Ophichthus,lithinus,75154.0,Evermann's snake eel
53974,Ophichthus,longipenis,31243.0,Slender snake eel
70139,Ophichthus,machidai,90265.0,
59840,Ophichthus,macrochir,13274.0,Bigfin snake eel
59372,Ophichthus,macrops,39782.0,
59374,Ophichthus,maculatus,40911.0,
53880,Ophichthus,manilensis,27116.0,
8057,Ophichthus,marginatus,3972.0,Shorthead snake-eel
53975,Ophichthus,mecopterus,31243.0,Longarmed snake eel
53867,Ophichthus,megalops,12708.0,
2655,Ophichthus,melanoporus,7251.0,Blackpored eel
53976,Ophichthus,melope,31243.0,
53856,Ophichthus,menezesi,27116.0,
70486,Ophichthus,microcephalus,127961.0,
65568,Ophichthus,microstictus,84366.0,
54536,Ophichthus,mystacinus,31795.0,
70503,Ophichthus,naevius,130619.0,
70574,Ophichthus,nigroventralis,130908.0,Belly spotted snake eel
70141,Ophichthus,obtusus,90265.0,
69227,Ophichthus,olivaceus,123091.0,Olivaceous snake eel
53854,Ophichthus,omorgmus,27116.0,Dottedline snake eel
1105,Ophichthus,ophis,3651.0,Spotted snake eel
7475,Ophichthus,polyophthalmus,3972.0,Many-eyed snake-eel
66019,Ophichthus,pullus,86730.0,
2656,Ophichthus,puncticeps,3814.0,Palespotted eel
50708,Ophichthus,remiger,31243.0,Punctuated snake-eel
66604,Ophichthus,retrodorsalis,90246.0,
12008,Ophichthus,rex,7251.0,King snake eel
59376,Ophichthus,roseus,39782.0,
59364,Ophichthus,rotundus,40862.0,
1741,Ophichthus,rufus,3397.0,Rufus snake-eel
53945,Ophichthus,rugifer,31243.0,
27038,Ophichthus,rutidoderma,40865.0,Olive snake eel
66074,Ophichthus,sangjuensis,86398.0,Korean Snake eel
69122,Ophichthus,semilunatus,121619.0,Half-moon blotch snake eel
25659,Ophichthus,serpentinus,11228.0,
68631,Ophichthus,shaoi,106143.0,Long bodied snake eel
59377,Ophichthus,singapurensis,36648.0,
1106,Ophichthus,spinicauda,3795.0,Antillean snake eel
59367,Ophichthus,stenopterus,39782.0,
60996,Ophichthus,tchangi,46206.0,
53977,Ophichthus,tetratrema,31243.0,
65569,Ophichthus,tomioi,84366.0,
2657,Ophichthus,triserialis,2850.0,Pacific snake eel
22624,Ophichthus,tsuchidae,559.0,
15800,Ophichthus,unicolor,3972.0,Plain snake-eel
10406,Ophichthus,urolophus,559.0,Manetail snake eel
59379,Ophichthus,woosuitingi,39782.0,
2658,Ophichthus,zophochir,2850.0,Yellow snake eel
59424,Ophiclinops,hutchinsi,33839.0,Earspot snakeblenny
59423,Ophiclinops,pardalis,33839.0,Spotted snake blenny
52477,Ophiclinops,varius,9002.0,Variegated snake blenny
59425,Ophiclinus,antarcticus,33839.0,Dusky snake blenny
59427,Ophiclinus,brevipinnis,33839.0,Shortfin snakeblenny
52473,Ophiclinus,gabrieli,9002.0,Frosted snake blenny
52475,Ophiclinus,gracilis,9002.0,Black-back snake-blenny
52471,Ophiclinus,ningulus,9002.0,Variable snake-blenny
59525,Ophiclinus,pectoralis,33839.0,Whiteblotch snake blenny
62523,Ophidion,antipholus,81834.0,Longnose cusk-eel
59810,Ophidion,asiro,43544.0,
1742,Ophidion,barbatum,34024.0,Snake blenny
62524,Ophidion,dromio,81834.0,Shorthead cusk-eel
56336,Ophidion,exul,34024.0,Exile cusk eel
13936,Ophidion,fulvum,34024.0,Earspot cusk eel
13937,Ophidion,galeoides,34024.0,Striped cusk eel
57268,Ophidion,genyopus,34024.0,Ravenous cusk
3112,Ophidion,grayi,34024.0,Blotched cusk-eel
65028,Ophidion,guianense,81834.0,Guianan cusk-eel
3113,Ophidion,holbrookii,34024.0,Band cusk-eel
50321,Ophidion,imitator,34024.0,Mimic cusk-eel
62458,Opsariichthys,songmaensis,95038.0,
22928,Opsariichthys,uncirostris,559.0,Three-lips
68016,Opsarius,ardens,100448.0,
69806,Opsarius,arunachalensis,121827.0,
24306,Opsarius,bakeri,4832.0,
24308,Opsarius,barna,41236.0,
67454,Opsarius,barnoides,94476.0,
13225,Opsarius,bendelisis,4832.0,
54667,Opsarius,bernatziki,94476.0,
24326,Opsarius,canarensis,41236.0,
61875,Opsarius,chatricensis,89472.0,
55221,Opsarius,cocsa,33323.0,
54306,Opsarius,dimorphicus,41236.0,
24327,Opsarius,dogarsinghi,4832.0,
24330,Opsarius,gatensis,4832.0,
69802,Opsarius,howesi,126962.0,
55218,Opsarius,infrafasciatus,93076.0,
69805,Opsarius,kanaensis,126981.0,
27026,Opsarius,koratensis,94476.0,
59982,Opsarius,lairokensis,42955.0,
68018,Opsarius,maculatus,100448.0,
68017,Opsarius,malabaricus,100448.0,
61950,Opsarius,nelsoni,41236.0,
61877,Opsarius,ngawa,89472.0,
49616,Orestias,ispi,50471.0,
49617,Orestias,jussiei,50471.0,
61507,Orestias,lastarriae,42871.0,
10460,Orestias,laucaensis,50471.0,
49618,Orestias,luteus,50471.0,
49619,Orestias,minimus,50471.0,
49634,Orestias,minutus,50471.0,
49635,Orestias,mooni,50471.0,
49636,Orestias,mulleri,50471.0,
49614,Orestias,multiporis,50471.0,
49637,Orestias,mundus,50471.0,
49638,Orestias,olivaceus,50471.0,
10461,Orestias,parinacotensis,50471.0,
49639,Orestias,pentlandii,50471.0,
62985,Orestias,piacotensis,57710.0,
49640,Orestias,polonorum,50471.0,
13938,Ophidion,iris,34024.0,Rainbow cusk eel
56337,Ophidion,josephi,34024.0,
16423,Ophidion,lagochila,34024.0,Harelip cusk
56335,Ophidion,lozanoi,34024.0,
3114,Ophidion,marginatum,34024.0,Striped cusk-eel
54869,Ophidion,metoecus,34024.0,
10526,Ophidion,muraenolepis,34024.0,Blackedge cusk
16527,Ophidion,nocomis,5521.0,Letter opener
65029,Ophidion,puck,81834.0,Pallid cusk-eel
56338,Ophidion,robinsi,34024.0,Colonial cusk-eel
25961,Ophidion,rochei,34024.0,
56309,Ophidion,saldanhai,34017.0,
3115,Ophidion,scrippsae,34024.0,Basketweave cusk-eel
3116,Ophidion,selenops,34024.0,Mooneye cusk-eel
16788,Ophidion,smithi,34024.0,
3768,Ophioblennius,atlanticus,5298.0,
66054,Ophioblennius,clippertonensis,82814.0,
15330,Ophioblennius,macclurei,9861.0,Redlip blenny
8300,Ophioblennius,steindachneri,5592.0,Large-banded blenny
63067,Ophioblennius,trinitatis,57756.0,
10024,Ophiocara,macrolepidota,6802.0,
10023,Ophiocara,porocephala,6802.0,Northern mud gudgeon
509,Ophiodon,elongatus,2850.0,Lingcod
55267,Ophiogobius,jenynsi,9068.0,
12923,Ophioscion,adustus,2806.0,Croaker
49183,Ophioscion,costaricensis,26912.0,
13991,Ophioscion,imiceps,9118.0,Blinkard croaker
50018,Ophioscion,panamensis,30499.0,Panama croaker
13990,Ophioscion,scierus,9118.0,Point-Tuza croaker
13989,Ophioscion,simulus,9118.0,Snub-nosed croaker
14066,Ophioscion,strabo,9118.0,Squint-eyed croaker
14067,Ophioscion,typicus,9118.0,Point-nosed croaker
14068,Ophioscion,vermicularis,9118.0,Vermiculated croaker
27762,Ophisternon,aenigmaticum,79717.0,Obscure swamp eel
5141,Ophisternon,afrum,57291.0,Guinea swamp eel
22496,Ophisternon,bengalense,2847.0,Bengal eel
6305,Ophisternon,candidum,35740.0,Blind cave eel
12021,Ophisternon,gutturale,2847.0,Australian swamp eel
6306,Ophisternon,infernale,27297.0,Blind swamp eel
12980,Ophisurus,macrorhynchos,9137.0,
1745,Ophisurus,serpens,6522.0,Serpent eel
65918,Ophthalmolebias,ilheusensis,85562.0,
56982,Ophthalmolepis,lineolata,9002.0,Maori wrasse
7032,Ophthalmolycus,amberensis,5197.0,
64872,Ophthalmolycus,andersoni,80464.0,
7033,Ophthalmolycus,bothriocephalus,5197.0,
47022,Ophthalmolycus,campbellensis,11954.0,
48287,Ophthalmolycus,chilensis,11954.0,
48288,Ophthalmolycus,conorhynchus,11954.0,
65559,Ophthalmolycus,eastmani,84360.0,
48289,Ophthalmolycus,macrops,11954.0,
65560,Ophthalmolycus,polylepis,84360.0,
8774,Ophthalmotilapia,boops,5669.0,
8775,Ophthalmotilapia,heterodonta,5669.0,
8776,Ophthalmotilapia,nasuta,5669.0,
8777,Ophthalmotilapia,ventralis,5669.0,
23783,Opisthocentrus,ocellatus,559.0,Ocellated blenny
23784,Opisthocentrus,tenuis,559.0,
23785,Opisthocentrus,zonope,559.0,
1482,Opisthonema,berlangai,188.0,Galapagos thread herring
1483,Opisthonema,bulleri,188.0,Slender thread herring
1484,Opisthonema,libertate,188.0,Pacific thread herring
1485,Opisthonema,medirastre,188.0,Middling thread herring
1486,Opisthonema,oglinum,188.0,Atlantic thread herring
7397,Opisthoproctus,soleatus,6542.0,Barrel-eye
1648,Opisthopterus,dovii,188.0,Dove's longfin herring
1649,Opisthopterus,effulgens,188.0,Vaqueira longfin herring
1650,Opisthopterus,equatorialis,188.0,Equatorial longfin herring
1651,Opisthopterus,macrops,188.0,Bigeyed longfin herring
1652,Opisthopterus,tardoore,188.0,Tardoore
1653,Opisthopterus,valenciennesi,188.0,Slender tardoor
65788,Opistognathus,adelus,128653.0,Obscure jawfish
65789,Opistognathus,afer,128653.0,African jawfish
66313,Opistognathus,albicaudatus,128653.0,Whitetail jawfish
70315,Opistognathus,albomaculatus,128653.0,Whitespotted jawfish
64720,Opistognathus,alleni,128653.0,Abrolhos jawfish
70316,Opistognathus,asper,128653.0,Ashmore jawfish
3684,Opistognathus,aurifrons,7251.0,Yellowhead jawfish
70350,Opistognathus,aurolineatus,128653.0,Threestripe jawfish
70351,Opistognathus,bathyphilus,128653.0,Lansdowne jawfish
70352,Opistognathus,biporus,128653.0,Bipored jawfish
54310,Opistognathus,brasiliensis,26893.0,Darkfin jawfish
64729,Opistognathus,brochus,75633.0,
10356,Opistognathus,castelnaui,128653.0,Castelnau's jawfish
70353,Opistognathus,challenger,128653.0,
65796,Opistognathus,crassus,128653.0,Stout jawfish
50137,Opistognathus,cuvierii,26893.0,Bartail jawfish
65631,Opistognathus,cyanospilotus,128653.0,Blueblotch jawfish
59066,Opistognathus,darwiniensis,128653.0,Darwin jawfish
50817,Opistognathus,decorus,128653.0,Tattooedj jawfish
59041,Opistognathus,dendriticus,128653.0,Dendtric jawfish
65797,Opistognathus,dipharus,128653.0,Tail beacon jawfish
64725,Opistognathus,elizabethensis,128653.0,Elizabeth reef jawfish
70227,Opistognathus,ensiferus,128653.0,Mannar jawfish
70356,Opistognathus,erdmanni,128653.0,Erdmann’s jawfish
23508,Opistognathus,evermanni,128653.0,Rainbow jawfish
59038,Opistognathus,eximius,128653.0,Harlequin smiler
59083,Opistognathus,fenmutis,13250.0,
64731,Opistognathus,fossoris,75633.0,
46576,Opistognathus,galapagensis,11482.0,Galapagos jawfish
16444,Opistognathus,gilberti,5521.0,Yellow jawfish
59033,Opistognathus,hongkongiensis,36648.0,
23507,Opistognathus,hopkinsi,559.0,
59035,Opistognathus,inornatus,36661.0,Black jawfish
23506,Opistognathus,iyonis,559.0,
49413,Opistognathus,jacksoniensis,9002.0,Smiler
10862,Opistognathus,latitabundus,3132.0,Blotched jawfish
54308,Opistognathus,leprocarus,26893.0,Roughcheek jawfish
50819,Opistognathus,liturus,12701.0,
3685,Opistognathus,lonchurus,129348.0,Moustache jawfish
65798,Opistognathus,longinaris,85161.0,Long nostril jawfish
3686,Opistognathus,macrognathus,7251.0,Banded jawfish
59036,Opistognathus,macrolepis,40511.0,Bigscale jawfish
16910,Opistognathus,margaretae,5468.0,Halfscaled jawfish
3687,Opistognathus,maxillosus,7251.0,Mottled jawfish
